tipologia_empresa,risk_data_date,fiscal_province_desc,risk_segment_id,cnae_codigo,puntuacion_intrinseca,puntuacion_comparable,xti_marcacoh,latitud,longitud,customer_id_codificado
PYME,2023-12-31,BARCELONA,01,24,70.94,664.18438466,0.0,41.5500000,2.1700000,583878262
PYME,2024-12-31,VALLADOLID,01,46,57.65,619.9520883499999,0.0,41.6200000,-4.7800000,653327777
PYME,2023-12-31,BARCELONA,03,56,76.45,645.4537347500001,0.0,41.5100000,2.1400000,253818748
PYME,2024-12-31,MADRID,03,47,50.5,606.4946105,0.0,40.4300000,-3.6700000,110538421
PYME,2024-12-31,CADIZ,01,93,72.65,669.87567335,0.0,36.1900000,-5.9200000,367660766
PYME,2024-12-31,BARCELONA,01,68,65.09,644.71418651,0.0,41.5600000,2.0800000,527978529
PYME,2023-12-31,CANTABRIA,01,71,62.73,636.85954247,0.0,43.4800000,-3.7900000,533329986
PYME,2024-12-31,BARCELONA,01,68,72.25,668.54437775,0.0,41.6200000,2.6900000,696527179
PYME,2023-12-31,VALENCIA,01,43,70.17,661.62164063,0.0,39.4900000,-0.6900000,791214332
PYME,2023-12-31,GIRONA,01,46,60.1,628.1062739,0.0,41.9800000,2.8200000,376814094
PYME,2023-12-31,LLEIDA,03,43,68.57,633.62337255,0.0,41.6100000,0.6400000,160136670
PYME,2023-12-31,A CORUÑA,01,01,46.74,583.6410008600001,0.0,43.0400000,-8.8200000,717655586
PYME,2023-12-31,BARCELONA,02,10,85.41,729.37738448,0.0,41.3600000,1.6700000,924482510
PYME,2024-12-31,PONTEVEDRA,02,43,35.87,541.89186736,1.0,42.2300000,-8.7200000,623940655
PYME,2023-12-31,MALAGA,03,93,51.53,608.04096495,1.0,36.5700000,-4.6800000,201703091
PYME,2023-12-31,A CORUÑA,01,14,42.93,570.96041027,0.0,43.2800000,-8.6500000,576794973
PYME,2023-12-31,TOLEDO,01,45,65.78,647.01067142,0.0,39.4700000,-3.5300000,763636102
PYME,2023-12-31,CADIZ,01,56,67.89,654.03325571,0.0,36.7300000,-6.4300000,294878347
PYME,2023-12-31,A CORUÑA,06,58,65.43,649.1330946,0.0,42.8700000,-8.5600000,575251131
PYME,2023-12-31,TARRAGONA,01,45,81.44,699.13089416,0.0,41.1900000,1.4600000,957709251
PYME,2023-12-31,AVILA,03,87,76.66,645.7690109,0.0,40.3200000,-4.7000000,781741644
PYME,2024-12-31,CADIZ,01,56,66.96,650.93799344,0.0,36.6800000,-6.1400000,512778475
PYME,2023-12-31,MADRID,03,86,64.22,627.0926523,0.0,40.4100000,-3.7000000,637597220
PYME,2023-12-31,MADRID,02,22,57.14,622.3887779199999,0.0,40.3100000,-3.4600000,994624892
PYME,2024-12-31,ILLES BALEARS,01,55,69.38,658.99233182,0.0,39.7500000,2.6500000,106186303
PYME,2023-12-31,GIPUZKOA,03,53,58.49,618.49011735,0.0,43.3200000,-1.9700000,535000507
PYME,2023-12-31,GRANADA,03,69,65.08,628.3837832,0.0,37.1700000,-3.6000000,580378454
PYME,2024-12-31,SEGOVIA,01,42,57.32,618.85376948,0.0,40.9600000,-4.1000000,206905955
PYME,2023-12-31,BARCELONA,01,69,60.17,628.33925063,0.0,41.5400000,2.1100000,337962416
PYME,2023-12-31,MADRID,05,69,87.74,703.09242094,0.0,40.4300000,-3.6800000,580588640
PYME,2023-12-31,BARCELONA,01,68,69.34,658.8592022600001,0.0,41.6400000,2.4000000,427602321
PYME,2024-12-31,LAS PALMAS,01,55,59.88,627.37406132,0.0,28.0000000,-15.4100000,391974893
PYME,2023-12-31,CORDOBA,03,46,72.86,640.0640139000001,0.0,37.4100000,-4.4800000,627356774
PYME,2023-12-31,VALENCIA,02,22,37.82,549.27169696,0.0,39.4700000,-0.3800000,896764902
PYME,2024-12-31,BARCELONA,01,86,78.11,688.04785829,0.0,41.3900000,2.1600000,610908096
PYME,2023-12-31,BARCELONA,01,49,72.26,668.57766014,0.0,41.3900000,2.1400000,424839207
PYME,2023-12-31,BADAJOZ,02,46,82.2,717.2290496,0.0,38.9700000,-5.8700000,354395741
PYME,2023-12-31,MURCIA,02,81,51.13,599.64376464,0.0,37.9600000,-1.1300000,441278074
PYME,2024-12-31,MADRID,03,68,62.58,624.6304957000001,1.0,40.2100000,-3.5800000,916475806
PYME,2024-12-31,BARCELONA,02,47,61.7,639.6462256,0.0,41.6400000,2.3600000,476928069
PYME,2024-12-31,BIZKAIA,03,25,55.32,613.7309488000001,0.0,43.2100000,-2.8100000,784430161
PYME,2023-12-31,ZARAGOZA,01,62,76.52,682.75595828,0.0,41.6400000,-0.8500000,689926158
PYME,2024-12-31,MADRID,01,56,63.51,639.45556889,0.0,40.4400000,-3.7000000,207777714
PYME,2024-12-31,A CORUÑA,02,77,46.52,582.19709056,0.0,43.3300000,-8.4300000,402315274
PYME,2023-12-31,VALENCIA,01,43,73.31,672.0723110900001,0.0,39.4300000,-0.4700000,391673836
PYME,2023-12-31,MURCIA,02,01,48.32,589.0092409599999,0.0,37.7500000,-1.5100000,447825278
PYME,2024-12-31,SALAMANCA,03,01,59.16,619.4959984000001,0.0,40.9700000,-5.6500000,539225109
PYME,2024-12-31,BARCELONA,01,62,79.31,692.04174509,0.0,41.4100000,2.1500000,768214298
PYME,2024-12-31,PONTEVEDRA,01,70,64.66,643.28304374,0.0,42.1600000,-8.6100000,103576508
PYME,2023-12-31,MADRID,01,56,54.61,609.8342417900001,0.0,40.4200000,-3.6900000,721727696
PYME,2023-12-31,BARCELONA,03,46,36.5,585.4762005,0.0,41.5200000,2.1000000,992291566
PYME,2023-12-31,GRANADA,01,62,56.47,616.02476633,0.0,37.1500000,-3.6200000,294891257
PYME,2024-12-31,MADRID,06,43,65.51,649.2994962,0.0,40.2900000,-4.0200000,433873827
PYME,2023-12-31,ALICANTE,02,15,33.3,532.1656304,1.0,38.4800000,-0.7700000,621918163
PYME,2024-12-31,ASTURIAS,06,47,77.44,674.1141348,0.0,43.5600000,-5.9200000,900008774
PYME,2024-12-31,MADRID,07,35,55.66,612.18209654,0.0,40.5300000,-3.6500000,851025380
PYME,2023-12-31,BARCELONA,03,49,73.45,640.94978975,0.0,41.5600000,2.0800000,698229192
PYME,2023-12-31,CADIZ,01,56,38.86,557.41447754,0.0,36.5000000,-6.2700000,609669182
PYME,2023-12-31,HUELVA,01,01,60.34,628.90505126,0.0,37.3000000,-6.6000000,810609072
PYME,2024-12-31,CUENCA,02,56,66.15,656.4873752000001,0.0,39.8900000,-2.8900000,412444041
PYME,2023-12-31,CIUDAD REAL,03,46,74.16,642.0157234000001,0.0,38.9800000,-3.9300000,167407807
PYME,2024-12-31,BIZKAIA,01,41,77.26,685.21885514,0.0,43.2900000,-2.9400000,449593747
PYME,2023-12-31,BARCELONA,01,68,75.64,679.82710796,0.0,41.3200000,2.0200000,130855633
PYME,2024-12-31,GIRONA,02,86,69.19,667.99234032,0.0,41.9700000,2.8200000,571782223
PYME,2024-12-31,ALICANTE,06,77,75.82,670.7445024,0.0,38.8400000,-0.1200000,116152490
PYME,2023-12-31,MADRID,01,68,78.7,690.0115193,0.0,40.4200000,-3.6700000,441391818
PYME,2023-12-31,ILLES BALEARS,01,56,63.78,640.35419342,0.0,40.0000000,3.8400000,671465135
PYME,2023-12-31,ILLES BALEARS,03,15,52.94,610.1578191000001,0.0,40.0000000,3.8400000,869498381
PYME,2024-12-31,BIZKAIA,03,52,75.45,643.9524197500001,0.0,43.3300000,-3.0300000,628297795
PYME,2024-12-31,MADRID,03,90,74.18,642.0457497000001,0.0,40.3600000,-3.8100000,274025854
PYME,2023-12-31,BARCELONA,01,46,59.47,626.00948333,0.0,41.7200000,1.8400000,989600152
PYME,2024-12-31,BARCELONA,03,86,74.09,641.91063135,0.0,41.3900000,2.1700000,936464394
PYME,2023-12-31,VALENCIA,03,70,68.84,634.0287276,0.0,39.4700000,-0.3800000,624584064
PYME,2024-12-31,BADAJOZ,03,56,37.01,586.2418711500001,0.0,38.9600000,-5.8500000,590029383
PYME,2023-12-31,CEUTA,03,18,37.36,586.7673314000001,1.0,35.8900000,-5.3100000,110103152
PYME,2024-12-31,BARCELONA,01,69,53.3,605.4742487,0.0,41.3900000,2.1700000,854990355
PYME,2024-12-31,BARCELONA,02,46,53.65,609.1807752,0.0,41.5400000,2.2100000,412777496
PYME,2024-12-31,SALAMANCA,01,86,81.9,700.6618841,0.0,40.6000000,-6.5300000,213430579
PYME,2024-12-31,BARCELONA,02,25,56.3,619.2097744,0.0,41.3700000,2.1300000,317803837
PYME,2024-12-31,BARCELONA,01,56,60.27,628.67207453,0.0,41.5500000,1.8600000,686290295
PYME,2024-12-31,LLEIDA,01,47,72.32,668.77735448,0.0,41.9000000,1.1800000,189808220
PYME,2023-12-31,BARCELONA,02,46,62.04,640.9329651200001,0.0,41.5500000,1.9700000,310821383
PYME,2024-12-31,BARCELONA,01,47,75.88,680.62588532,0.0,41.9200000,2.2500000,357755923
PYME,2024-12-31,BARCELONA,01,47,78.08,687.94801112,0.0,42.1000000,1.8500000,787006689
PYME,2023-12-31,MADRID,01,73,53.01,604.50905939,0.0,40.2700000,-3.9200000,897739028
PYME,2024-12-31,CANTABRIA,02,49,52.22,603.7689001599999,0.0,43.3500000,-3.3300000,950019054
PYME,2023-12-31,BARCELONA,03,49,62.2,624.0599960000001,0.0,41.5000000,2.1600000,361314417
PYME,2023-12-31,CASTELLON,01,93,61.39,632.39970221,0.0,39.9700000,-0.0800000,305107561
PYME,2023-12-31,MADRID,01,46,68.78,656.99538842,0.0,40.5400000,-3.4800000,993382847
PYME,2023-12-31,NAVARRA,02,47,73.1,682.7898448,0.0,42.0600000,-1.6200000,134510951
PYME,2024-12-31,HUELVA,03,47,65.01,628.2786911500001,0.0,37.8900000,-6.5600000,598309399
PYME,2024-12-31,ALBACETE,01,49,67.97,654.29951483,0.0,39.2800000,-1.4700000,863807309
PYME,2023-12-31,BARCELONA,01,68,61.47,632.6659613300001,0.0,41.6100000,2.2900000,660522547
PYME,2024-12-31,BARCELONA,01,28,58.11,621.48307829,0.0,41.4200000,2.2300000,697609094
PYME,2024-12-31,ZARAGOZA,01,86,66.5,649.4070035,0.0,41.6600000,-0.9300000,121311590
PYME,2024-12-31,ALICANTE,03,56,67.84,632.5274126,0.0,38.3400000,-0.4800000,261101355
PYME,2024-12-31,GIPUZKOA,03,43,54.22,612.0795023000001,0.0,43.1700000,-2.3100000,202907047
PYME,2023-12-31,BARCELONA,01,24,76.09,681.32481551,0.0,41.5400000,2.2200000,564634111
PYME,2024-12-31,PONTEVEDRA,01,81,57.73,620.21834747,0.0,42.2200000,-8.7500000,341453452
PYME,2024-12-31,ALICANTE,04,74,83.56,655.3228632,0.0,38.7600000,0.2000000,285183370
PYME,2024-12-31,ALMERIA,01,68,64.63,643.1831965700001,0.0,37.0800000,-1.8500000,357414493
PYME,2023-12-31,TENERIFE,02,45,70.36,672.42023808,0.0,28.4600000,-16.2700000,958282467
PYME,2024-12-31,HUELVA,02,46,65.49,653.98958672,0.0,37.2800000,-6.8900000,387743024
PYME,2024-12-31,CADIZ,01,86,71.29,665.3492683100001,0.0,36.5300000,-6.2800000,867906105
PYME,2024-12-31,MURCIA,02,47,73.29,683.50890512,0.0,37.8200000,-0.9600000,403469715
PYME,2024-12-31,MADRID,04,41,52.36,590.4262392,0.0,40.3200000,-3.6400000,137525567
PYME,2024-12-31,ZARAGOZA,01,41,61.96,634.29679844,0.0,41.6500000,-0.8800000,184229954
PYME,2023-12-31,VALENCIA,02,46,57.12,622.31308736,0.0,39.2800000,-0.4100000,237494512
PYME,2024-12-31,VALENCIA,01,56,68.06,654.5990563400001,0.0,39.4900000,-0.4000000,982473998
PYME,2024-12-31,BARCELONA,01,71,81.85,700.4954721500001,0.0,41.9500000,2.2400000,635530226
PYME,2024-12-31,GRANADA,01,79,81.64,699.79654196,0.0,37.1700000,-3.5900000,685869404
PYME,2024-12-31,LLEIDA,01,70,65.45,645.91235255,0.0,41.6200000,0.6100000,788170468
PYME,2023-12-31,VALENCIA,04,46,58.69,603.5927658,0.0,39.0500000,-0.1900000,295299287
PYME,2023-12-31,GRANADA,02,47,41.27,562.3283185600001,0.0,37.1700000,-3.6000000,980908209
PYME,2023-12-31,ZAMORA,01,46,65.4,645.7459406,0.0,41.2500000,-5.3800000,889360202
PYME,2023-12-31,ARABA/ALAVA,03,68,77.02,646.3094843,0.0,42.8600000,-2.6900000,840253810
PYME,2024-12-31,ALICANTE,01,56,43.85,574.02239015,0.0,38.8500000,0.0800000,175838659
PYME,2024-12-31,MALAGA,03,56,43.113,595.4043965950001,1.0,36.5200000,-4.8600000,166891896
PYME,2024-12-31,BIZKAIA,06,47,84.31,688.4038722,0.0,43.3100000,-2.6800000,134636141
PYME,2023-12-31,BARCELONA,01,46,68.71,656.76241169,0.0,41.5800000,1.6100000,989005546
PYME,2024-12-31,BARCELONA,02,25,79.75,707.956956,0.0,42.0700000,2.2900000,937402067
PYME,2024-12-31,ALMERIA,01,01,57.36,618.98689904,0.0,36.7700000,-2.8200000,790708589
PYME,2024-12-31,CANTABRIA,03,49,58.29,618.18985435,0.0,43.4000000,-3.8800000,382142908
PYME,2024-12-31,VALENCIA,01,47,64.19,641.71877141,0.0,39.1400000,-0.3300000,874154616
PYME,2024-12-31,MADRID,04,70,74.71,636.9146862,0.0,40.4500000,-3.6800000,868645376
PYME,2023-12-31,VALENCIA,01,68,73.31,672.0723110900001,0.0,38.9400000,-0.1500000,445355931
PYME,2024-12-31,TOLEDO,02,41,62.11,641.19788208,0.0,40.1300000,-3.8500000,637161217
PYME,2024-12-31,MADRID,03,71,78.58,648.6515357000001,0.0,40.4900000,-3.8700000,979854279
PYME,2023-12-31,CASTELLON,01,42,64.04,641.21953556,0.0,39.9900000,-0.0600000,181167986
PYME,2024-12-31,TERUEL,01,93,34.56,543.10304984,0.0,40.3300000,-1.1100000,233774788
PYME,2024-12-31,BADAJOZ,02,72,57.25,622.805076,0.0,38.8700000,-6.9800000,837206222
PYME,2023-12-31,MADRID,01,70,68.41,655.76393999,0.0,40.4900000,-3.7000000,710083896
PYME,2023-12-31,SEGOVIA,01,68,56.76,616.9899556400001,0.0,40.9400000,-4.1200000,122958960
PYME,2024-12-31,SALAMANCA,05,47,78.91,684.72574721,0.0,40.6000000,-6.5300000,118811467
PYME,2024-12-31,VALENCIA,02,49,58.97,629.3144641599999,0.0,39.1200000,-0.5200000,755461895
PYME,2023-12-31,BARCELONA,01,71,60.43,629.20459277,0.0,41.4500000,2.2500000,611854966
PYME,2024-12-31,HUELVA,01,46,76.43,682.45641677,0.0,37.2000000,-7.3200000,459625656
PYME,2024-12-31,BIZKAIA,01,47,75.32,678.76207148,0.0,43.2600000,-2.8800000,514795656
PYME,2024-12-31,GIRONA,04,45,54.03,593.8998726,0.0,41.7900000,3.0300000,981174151
PYME,2023-12-31,CORDOBA,01,61,77.31,685.3852670900001,0.0,37.8900000,-4.7900000,532858656
PYME,2024-12-31,BARCELONA,01,70,49.29,592.12801031,0.0,41.4000000,2.1500000,939648622
PYME,2023-12-31,BARCELONA,04,43,49.14,583.7285748,0.0,41.5000000,2.1600000,886291607
PYME,2024-12-31,ILLES BALEARS,01,56,59.02,624.51177578,0.0,39.6000000,2.6700000,480012264
PYME,2023-12-31,CADIZ,02,46,60.49,635.06694672,0.0,36.6400000,-6.2600000,820536342
PYME,2024-12-31,MADRID,04,56,78.89,645.6091698,0.0,40.3200000,-3.8700000,985783308
PYME,2023-12-31,VALENCIA,02,45,38.74,552.75346272,0.0,39.1700000,-0.5600000,383030744
PYME,2024-12-31,MADRID,03,15,73.68,641.2950922,0.0,40.4900000,-3.6600000,975942968
PYME,2023-12-31,JAEN,01,41,64.08,641.35266512,0.0,37.9400000,-4.0600000,660733908
PYME,2023-12-31,MADRID,03,68,72.67,639.7787640500001,0.0,40.4100000,-3.7100000,561772978
PYME,2023-12-31,LLEIDA,03,71,71.12,637.4517258000001,0.0,41.6100000,0.6200000,814178863
PYME,2024-12-31,JAEN,03,71,72.83,640.0189744500001,0.0,38.0300000,-3.3700000,465669683
PYME,2024-12-31,VALENCIA,01,68,66.91,650.77158149,0.0,39.2600000,-0.4700000,335447915
PYME,2024-12-31,VALENCIA,01,28,54.49,609.43485311,0.0,39.4900000,-0.3900000,150329977
PYME,2024-12-31,BARCELONA,04,56,62.44,611.3928408,0.0,41.4000000,2.1900000,600585851
PYME,2024-12-31,BARCELONA,01,96,76.87,683.92084193,0.0,41.2200000,1.7200000,865807082
PYME,2024-12-31,MADRID,01,56,66.82,650.47203998,0.0,40.3900000,-3.6700000,378709824
PYME,2024-12-31,HUESCA,03,01,60.23,621.1024054500001,0.0,41.6900000,0.1800000,367161816
PYME,2024-12-31,MADRID,01,96,60.99,631.06840661,0.0,40.4400000,-3.6400000,560216798
PYME,2024-12-31,BARCELONA,02,43,67.55,661.7857144,0.0,41.4100000,2.1300000,777219543
PYME,2023-12-31,SORIA,01,56,59.6,626.4421544,0.0,41.4900000,-2.5300000,131052206
PYME,2023-12-31,GRANADA,01,41,81.74,700.12936586,0.0,37.1800000,-3.6000000,307234156
PYME,2024-12-31,ALMERIA,02,08,72.23,679.49730544,0.0,37.4100000,-1.7100000,797890975
PYME,2024-12-31,VALENCIA,01,70,78.19,688.31411741,0.0,39.5000000,-0.3900000,658610472
PYME,2023-12-31,PONTEVEDRA,01,46,58.31,622.1487260900001,0.0,42.5900000,-8.7600000,357378213
PYME,2024-12-31,BARCELONA,06,43,49.85,616.7263829999999,1.0,41.4900000,2.1300000,580120250
PYME,2024-12-31,GIRONA,03,69,54.14,611.9593971,0.0,42.0400000,3.1300000,909045304
PYME,2023-12-31,JAEN,01,69,66.16,648.27540224,0.0,37.9400000,-4.0600000,829113265
PYME,2024-12-31,CADIZ,01,47,52.76,603.67699964,1.0,36.3900000,-6.0900000,868980811
PYME,2023-12-31,LAS PALMAS,03,46,64.44,627.4229416000001,0.0,28.1500000,-15.6300000,708975029
PYME,2023-12-31,SEVILLA,01,10,62.72,636.82626008,0.0,37.3900000,-5.9900000,912230738
PYME,2023-12-31,MADRID,04,18,65.68,618.1321056,0.0,40.4500000,-3.6700000,839011355
PYME,2024-12-31,BARCELONA,01,56,48.41,589.19915999,0.0,41.4100000,2.2200000,888665495
PYME,2023-12-31,ZARAGOZA,02,74,77.22,698.3821001599999,0.0,41.6500000,-0.8800000,694830283
PYME,2024-12-31,ZARAGOZA,01,01,52.58,603.07791662,1.0,41.5000000,-1.4000000,537825996
PYME,2024-12-31,MADRID,01,69,75.83,680.4594733700001,0.0,40.4200000,-3.7000000,234679594
PYME,2023-12-31,BARCELONA,05,46,84.7,696.7691267,0.0,41.3900000,1.9500000,759478055
PYME,2024-12-31,CORDOBA,01,70,66.97,650.97127583,0.0,37.8900000,-4.7700000,384413646
PYME,2024-12-31,GIRONA,01,46,70.13,661.48851107,0.0,42.1900000,3.0800000,951221556
PYME,2023-12-31,GIRONA,01,28,58.23,621.88246697,0.0,41.9900000,2.8000000,384098518
PYME,2023-12-31,BARCELONA,03,41,46.94,601.1499291,1.0,41.3600000,2.0700000,503504401
PYME,2024-12-31,BIZKAIA,03,43,59.89,620.59195835,0.0,43.2600000,-2.9200000,146495933
PYME,2024-12-31,LLEIDA,03,68,70.27,636.17560805,0.0,41.6300000,0.9000000,934629694
PYME,2023-12-31,GIPUZKOA,02,43,71.95,678.4376376,0.0,43.1900000,-2.4700000,990682371
PYME,2024-12-31,JAEN,02,14,67.05,659.8934504,0.0,38.0300000,-4.0700000,719763837
PYME,2024-12-31,ALICANTE,06,46,75.35,669.766893,0.0,38.2500000,-0.7600000,851643939
PYME,2024-12-31,BARCELONA,01,28,80.55,696.1687614499999,0.0,41.5800000,2.0300000,562509883
PYME,2023-12-31,VALENCIA,01,86,82.43,702.42585077,0.0,39.4500000,-0.3900000,516915496
PYME,2023-12-31,BARCELONA,02,01,71.04,674.99371712,0.0,41.9600000,1.8000000,937977622
PYME,2024-12-31,BADAJOZ,06,10,66.94,652.2739248,0.0,38.5300000,-6.4500000,684006906
PYME,2024-12-31,MADRID,01,47,65.59,646.37830601,0.0,40.4200000,-3.7100000,992577022
PYME,2024-12-31,MURCIA,02,49,72.75,681.46526,0.0,38.0000000,-1.1700000,147115289
PYME,2024-12-31,BARCELONA,01,46,59.99,627.7401676100001,0.0,41.3800000,2.1000000,963137011
PYME,2024-12-31,LAS PALMAS,02,80,66.65,658.3796392,0.0,28.0000000,-15.4000000,531082007
PYME,2024-12-31,GIRONA,03,55,74.85,643.0516307500001,0.0,41.8100000,3.0400000,795733197
PYME,2023-12-31,GIRONA,01,32,83.46,705.85393694,0.0,41.9600000,2.7100000,543926961
PYME,2024-12-31,TENERIFE,01,68,79.43,692.4411337700001,0.0,28.4700000,-16.2500000,940451277
PYME,2024-12-31,SEVILLA,01,68,80.25,695.1702897499999,0.0,37.3900000,-6.0000000,794856550
PYME,2023-12-31,SEGOVIA,01,86,77.18,684.9525960200001,0.0,40.7100000,-4.1800000,111378515
PYME,2023-12-31,BARCELONA,02,45,85.87,731.11826736,0.0,41.7300000,1.8300000,560275823
PYME,2024-12-31,CADIZ,01,71,50.91,597.51975749,0.0,36.6400000,-6.2600000,663428882
PYME,2024-12-31,CASTELLON,02,20,86.23,732.4806974400001,0.0,39.9600000,-0.0900000,576731530
PYME,2023-12-31,MADRID,03,70,75.42,643.9073803000001,0.0,40.4200000,-3.7100000,718400433
PYME,2023-12-31,BARCELONA,03,41,40.042,590.7938582300001,0.0,41.4000000,2.1600000,765778867
PYME,2024-12-31,ZARAGOZA,01,46,67.78,653.66714942,0.0,41.6000000,-0.9300000,122462548
PYME,2024-12-31,GIRONA,01,25,63.6,639.7551104,0.0,42.2700000,2.9600000,270810569
PYME,2024-12-31,VALENCIA,01,74,57.45,619.28644055,0.0,39.4200000,-0.3900000,547364499
PYME,2023-12-31,SEVILLA,03,69,52.62,609.6773983,0.0,37.3800000,-5.9800000,769812261
PYME,2024-12-31,CORDOBA,04,68,71.55,630.341823,0.0,37.8900000,-4.8000000,272574438
PYME,2024-12-31,JAEN,01,49,57.0,617.788733,0.0,38.0500000,-4.0500000,705564982
PYME,2023-12-31,ARABA/ALAVA,02,56,57.76,624.73518528,0.0,42.8400000,-2.6700000,798319060
PYME,2024-12-31,SEVILLA,01,01,51.29,598.78448831,0.0,37.0700000,-5.1000000,988972247
PYME,2023-12-31,CIUDAD REAL,02,46,78.36,702.69646208,0.0,38.9700000,-3.8900000,179971077
PYME,2023-12-31,A CORUÑA,04,43,58.31,602.8023582000001,0.0,43.3600000,-8.4100000,908638044
PYME,2023-12-31,NAVARRA,03,10,46.442,600.4022742300001,0.0,42.8200000,-1.6800000,658587618
PYME,2024-12-31,MADRID,01,68,38.61,556.58241779,0.0,40.4700000,-3.6900000,566744725
PYME,2023-12-31,BIZKAIA,03,55,68.17,633.02284655,0.0,43.2900000,-2.8500000,631767790
PYME,2023-12-31,BADAJOZ,03,01,70.0,635.770253,0.0,38.8500000,-6.4500000,678352756
PYME,2024-12-31,MADRID,01,62,68.58,656.3297406199999,0.0,40.4700000,-3.3800000,859590698
PYME,2024-12-31,BARCELONA,01,47,70.15,661.5550758500001,0.0,41.3900000,2.1600000,980425035
PYME,2023-12-31,BARCELONA,03,46,38.366,588.2776542900001,0.0,41.5000000,2.1600000,790528171
PYME,2023-12-31,BARCELONA,01,41,65.12,644.81403368,0.0,41.9500000,2.2400000,595680159
PYME,2023-12-31,BIZKAIA,01,32,80.07,694.57120673,0.0,43.2700000,-2.9500000,703183685
PYME,2023-12-31,MALAGA,03,56,62.83,625.0058244500001,0.0,36.7200000,-4.4200000,728853875
PYME,2024-12-31,GIRONA,01,47,69.03,657.82744817,0.0,42.1700000,2.4800000,122499557
PYME,2024-12-31,TENERIFE,01,47,58.18,621.71605502,0.0,28.0500000,-16.5400000,543816248
PYME,2023-12-31,ALICANTE,01,46,70.11,661.42194629,0.0,38.4800000,-0.7900000,821854956
PYME,2024-12-31,MADRID,02,46,83.02,720.33236256,0.0,40.4800000,-3.6700000,624077414
PYME,2024-12-31,BARCELONA,01,68,65.63,646.51143557,0.0,41.6900000,2.1600000,519538286
PYME,2023-12-31,MADRID,01,93,55.3,612.1307267,0.0,40.2200000,-3.7600000,827937029
PYME,2024-12-31,LAS PALMAS,03,46,35.61,584.14003015,0.0,28.1500000,-15.6500000,638894278
PYME,2023-12-31,MADRID,03,41,45.95,599.6636272500001,0.0,40.4100000,-3.8000000,887945193
PYME,2023-12-31,BARCELONA,01,18,75.66,679.89367274,0.0,41.4300000,2.1900000,485603077
PYME,2024-12-31,BARCELONA,03,13,75.67,644.28270905,0.0,41.8300000,1.8900000,220237830
PYME,2024-12-31,MALAGA,01,45,67.06,651.27081734,0.0,36.7700000,-4.1100000,936911517
PYME,2023-12-31,ALICANTE,01,15,67.2,651.7367708,0.0,38.2700000,-0.6800000,417992139
PYME,2024-12-31,BARCELONA,01,46,68.27,655.29798653,0.0,41.5600000,2.1300000,763802890
PYME,2023-12-31,GRANADA,01,49,41.9,567.5323241,0.0,37.1700000,-3.5700000,182249528
PYME,2024-12-31,BARCELONA,02,46,66.56,658.03903168,0.0,41.8200000,2.2400000,984206269
PYME,2024-12-31,MALAGA,07,64,52.25,606.09961475,0.0,36.5900000,-4.5700000,487625343
PYME,2024-12-31,BARCELONA,02,01,78.62,703.68043936,0.0,41.3900000,2.1200000,139609237
PYME,2023-12-31,GIRONA,01,47,60.5,629.4375695,0.0,41.7900000,3.0100000,996133604
PYME,2024-12-31,BARCELONA,01,43,63.73,640.18778147,0.0,41.6100000,2.5400000,496863186
PYME,2023-12-31,NAVARRA,03,85,54.55,612.5749362500001,0.0,42.5200000,-2.3700000,480176248
PYME,2024-12-31,A CORUÑA,01,47,77.51,686.0509148900001,0.0,43.3600000,-8.4200000,303319521
PYME,2023-12-31,CORDOBA,04,68,74.58,636.6442836,0.0,37.8900000,-4.7800000,620053236
PYME,2024-12-31,ZARAGOZA,01,43,64.32,642.15144248,0.0,41.6300000,-0.8900000,645318274
PYME,2024-12-31,BARCELONA,07,32,67.95,634.1040030500001,0.0,41.8800000,2.2900000,932732849
PYME,2023-12-31,VALENCIA,06,71,57.59,632.8257378,0.0,39.4800000,-0.3800000,798488308
PYME,2024-12-31,CASTELLON,05,56,85.12,697.64273972,0.0,39.9800000,-0.0400000,382744407
PYME,2023-12-31,ZARAGOZA,02,45,59.57,631.58518096,0.0,41.5000000,-1.4000000,652336960
PYME,2023-12-31,BARCELONA,01,73,60.7,630.1032173,0.0,41.5600000,2.0100000,753008961
PYME,2024-12-31,BARCELONA,01,62,78.98,690.94342622,0.0,41.2800000,1.9600000,935948734
PYME,2023-12-31,BIZKAIA,02,73,59.98,633.13683744,0.0,43.2700000,-2.9300000,332675744
PYME,2024-12-31,BARCELONA,01,47,81.06,697.86616334,0.0,41.4200000,2.1800000,589957439
PYME,2023-12-31,MADRID,03,56,77.11,646.4446026500001,0.0,40.5200000,-3.9200000,378384904
PYME,2024-12-31,GIPUZKOA,01,70,60.67,630.00337013,0.0,43.3200000,-1.9300000,875348705
PYME,2024-12-31,TENERIFE,02,47,73.58,684.60641824,0.0,28.4400000,-16.2900000,887469200
PYME,2024-12-31,BARCELONA,01,47,67.05,651.23753495,0.0,41.3800000,2.0600000,181695201
PYME,2023-12-31,SEVILLA,03,56,54.32,612.2296338000001,0.0,37.4200000,-5.9700000,860845075
PYME,2024-12-31,BARCELONA,01,41,57.01,617.82201539,0.0,41.3900000,2.1500000,195652560
PYME,2024-12-31,MADRID,06,68,85.88,691.6695036,0.0,40.4100000,-3.6800000,540701279
PYME,2024-12-31,TARRAGONA,01,68,54.56,609.66782984,0.0,41.0700000,1.1200000,955511570
